0,,,,,2018-01-09 23:59:59 im tryna work but y’all out here accusing Stan Lee of sexual misconduct
0,,,,,2018-01-09 23:59:59 Black Panther fans hearing the news about Stan Lee being accused of sexual harassment a month before the movie comes out. https://t.co/yHh02jJ6ks
0,,,,,2018-01-09 23:59:57 ¿¡COOOOMO QUE STAN LEE ESTÁ SIENDO ACUSADO DE ACOSO SEXUAL!? https://t.co/fcJ2rLlJzM
0,,,,,2018-01-09 23:59:57 @I3LACKIRISH So the Stan Lee thing is just a big white supremacist plot? These kids wonder why we used to give them swirlees?
0,,,,,2018-01-09 23:59:55 I saw Stan Lee trending and took a deep breath because I was prepared for him to die but UHHHHHH https://t.co/fyLMjgeF25
0,,,,,"2018-01-09 23:59:54 STAN LEE ACUSADO DE ASSÉDIO SEXUAL!! esse não é meu mundo. Anos admirando um homem, uma lenda, uma inspiração. Decepção define..."
0,,,,,"Só posso dizer que sinto muito pelas enfermeiras terem passado por uma situação como essa, desejo força ❤ https://t.co/sAQDoW1KPt"
0,,,,,"2018-01-09 23:59:54 Stan Lee ha sido acusado de abuso sexual por parte de un grupo de sus enfermeras que lo asistían en casa según el Daily Mail. La empresa denunciante es anónima, pero la actual que cuida a Stan dice que es un cliente ejemplar. Además la empresa acusadora no ha denunciando y solo.. https://t.co/dtgxMXwvSI"
0,,,,,2018-01-09 23:59:54 I saw Stan Lee trending and took a deep breath because I was prepared for him to die but UHHHHHH https://t.co/fyLMjgeF25
0,,,,,"2018-01-09 23:59:54 chocada q o stan lee ta sendo acusado de assédio, escroto"
0,,,,,2018-01-09 23:59:54 When you click to see why Stan Lee is trending &amp; see he's been accused of sexual misconduct. But then see Daily Mail is the source a tabloid that even Wikipedia have banned 😂 https://t.co/Kgxl8VIww2
0,,,,,2018-01-09 23:59:53 pqp cheguei agora alguém me explica essa historia do Stan Lee?????????
0,,,,,"2018-01-09 23:59:52 STAN LEE ACUSADO DE ASSÉDIO SEXUAL!! esse não é meu mundo. Anos admirando um homem, uma lenda, uma inspiração. Decepção define..."
0,,,,,"Só posso dizer que sinto muito pelas enfermeiras terem passado por uma situação como essa, desejo força ❤ https://t.co/sAQDoW1KPt"
0,,,,,2018-01-09 23:59:51 I saw Stan Lee trending and took a deep breath because I was prepared for him to die but UHHHHHH https://t.co/fyLMjgeF25
0,,,,,2018-01-09 23:59:50 Stan Lee fue acusado de acoso sexual. 
0,,,,,
0,,,,,"Aprende esa lección, Lisa. Jamás ames a nadie."
0,,,,,"2018-01-09 23:59:49 ""What the""??? STAN LEE accused of improper sexual advances?"
0,,,,,
0,,,,,Gimme a break. Just another gold digging bimbo trying to make a name and a buck.
0,,,,,"2018-01-09 23:59:47 Not loving this Stan Lee news. When I saw his name trending, I thought he died. No, the news is worse.  Much worse."
0,,,,,2018-01-09 23:59:47 &gt;Stan Lee accused of sexual harassment
0,,,,,&gt;No names of victims
0,,,,,&gt;No police report
0,,,,,&gt;No evidence
0,,,,,&gt;No lawsuit
0,,,,,&gt;Only cash demands/blackmail threats
0,,,,,&gt;Reported by a KNOWN disreputable tabloid
0,,,,,
0,,,,,Welcome to 2018.
0,,,,,2018-01-09 23:59:46 “Stan Lee trending? Oh god don’t be dead!”
0,,,,,Reads first post..... https://t.co/ynNKoKCLq4
0,,,,,2018-01-09 23:59:46 “Stan Lee trending? Oh god don’t be dead!”
0,,,,,Reads first post..... https://t.co/ynNKoKCLq4
0,,,,,2018-01-09 23:59:43 Lol is it really demanding at Stan lee age
0,,,,,2018-01-09 23:59:43 essa acusação contra o stan lee tá igual a acusação da melanie martinez: saiu uma noticia o povo ao inves de ir atras de informação já começaram a decretar o veredito cada um por si
0,,,,,"2018-01-09 23:59:39 So let me get this straight, Stan Lee has NO accusers through 94 years of his life, about 70 of those being an icon, and he FINALLY becomes a sexual deviant at age 95?! Coincidentally the same year that all women are accusing someone for harassment? I'm sorry, but gimme a break."
0,,,,,"2018-01-09 23:59:38 Me seeing ""Stan Lee"" trending for sexual assault https://t.co/c0JCo0L5TC"
0,,,,,"2018-01-09 23:59:38 I saw that ""Stan Lee"" was trending and my heart skipped a beat...false alarm everyone, #stanlee is alive, just an allegation from a tabloid that is deemed highly untrustworthy.  @SLMissy @Andrewkdimas https://t.co/Y1ZU5Dsxsl"
0,,,,,"2018-01-09 23:59:37 *Sees ""Stan Lee"" is trending*"
0,,,,,
0,,,,,"Aw man, no!"
0,,,,,
0,,,,,*Stan Lee has been accused of sexual harassment*
0,,,,,
0,,,,,"Aw, man."
0,,,,,
0,,,,,*Only source is Daily Mail*
0,,,,,
0,,,,,"Aw, all good then. Wouldn't wipe my arse with The Daily Mail, absolute garbage tabloid rag that it is.."
0,,,,,2018-01-09 23:59:36 I saw Stan Lee trending and took a deep breath because I was prepared for him to die but UHHHHHH https://t.co/fyLMjgeF25
0,,,,,2018-01-09 23:59:35 I️ see the play they tryin wit Stan Lee right before Black Panther 😂
0,,,,,2018-01-09 23:59:34 I thought it said Stan lee died. If he did I’d be in Tears https://t.co/DqoPkOHuk2
0,,,,,"2018-01-09 23:59:34 First, it was 93-year-old George H.W. Bush. Now it's 95-year-old Stan Lee."
0,,,,,
0,,,,,Whatever happened to making it believable?
0,,,,,2018-01-09 23:59:33 You skanks leave Stan Lee the fuck alone.
0,,,,,2018-01-09 23:59:33 Me gustaría escuchar la opinión de Sheldon sobre lo de Stan Lee 🤔🤔
0,,,,,2018-01-09 23:59:31 When you click to see why Stan Lee is trending &amp; see he's been accused of sexual misconduct. But then see Daily Mail is the source a tabloid that even Wikipedia have banned 😂 https://t.co/Kgxl8VIww2
0,,,,,2018-01-09 23:59:31 When you make it to 90+ you get to say and do whatever the fuck you want. Lay off Stan Lee..
0,,,,,2018-01-09 23:59:30 I don't believe it.⚡️ “Stan Lee accused of sexual misconduct ”
0,,,,,
0,,,,,https://t.co/GCJmIjMHsI
0,,,,,"2018-01-09 23:59:29 Stan Lee has been accused of sexual assault. Naturally, everyone's jumping onboard the bandwagon to demonize him without evidence because an accusation is all you need to ruin a person's life."
0,,,,,"2018-01-09 23:59:28 Me seeing ""Stan Lee"" trending for sexual assault https://t.co/c0JCo0L5TC"
0,,,,,"2018-01-09 23:59:27 o stan lee, que criou inúmeros heróis (que ajudam e respeitam qualquer pessoa), tem acusações de assédio de várias enfermeiras que cuidavam dele. "
0,,,,,
0,,,,,eu nem tenho palavras pra demonstrar o quão desapontada eu estou
0,,,,,"2018-01-09 23:59:26 Cuando ví ""Stan Lee"" como TT pensé que había muerto pero... https://t.co/588W1up7T1"
0,,,,,"2018-01-09 23:59:25 Me seeing ""Stan Lee"" trending for sexual assault https://t.co/c0JCo0L5TC"
0,,,,,2018-01-09 23:59:25 When you click to see why Stan Lee is trending &amp; see he's been accused of sexual misconduct. But then see Daily Mail is the source a tabloid that even Wikipedia have banned 😂 https://t.co/Kgxl8VIww2
0,,,,,2018-01-09 23:59:25 I saw Stan Lee trending and took a deep breath because I was prepared for him to die but UHHHHHH https://t.co/fyLMjgeF25
0,,,,,"2018-01-09 23:59:25 Resumindo a situação do Stan Lee, assim como a de qualquer pessoa acusada de algum crime: inocente até que se prove o contrário. Não, não é ""colocar a culpa na vítima"", mas sim averiguar se ela realmente é vítima ou se acusou alguém inocente. Uma hora o acusado pode ser você."
0,,,,,2018-01-09 23:59:24 El icono de Marvel Stan Lee fue acusado de manosear a sus enfermeras y exigirles actos sexuales
0,,,,,https://t.co/HBc2uIlkjU https://t.co/sjpDhE8u3g
0,,,,,"2018-01-09 23:59:24 Me seeing ""Stan Lee"" trending for sexual assault https://t.co/c0JCo0L5TC"
0,,,,,2018-01-09 23:59:23 IF YALL DONT LET STAN LEE DIE IN PEACE 😤
0,,,,, https://t.co/Hr7kJPjRx6
0,,,,,2018-01-09 23:59:23 STAN LEE ACUSADO DE ASSÉDIO GENTE EU TO MAL REAL EU AMAVA ESSE VELHOTE MEU DEUS EU VOU MORRER QUE DESGRAÇAAAAAAAAA https://t.co/q5e4oQzcZw
0,,,,,2018-01-09 23:59:22 Re: Stan Lee 
0,,,,,Just because a Tabloid prints gossip
0,,,,,Doesn’t mean that gossip is true https://t.co/nnVynC6brL
0,,,,,"2018-01-09 23:59:22 @HOT97 Yup, id bet my life Stan Lee didnt do that shit"
0,,,,,"2018-01-09 23:59:22 ¿Me ""Stan"" jodiendo?"
0,,,,,https://t.co/oHLZP0Y2RO
0,,,,,"2018-01-09 23:59:21 So let me get this straight, Stan Lee has NO accusers through 94 years of his life, about 70 of those being an icon, and he FINALLY becomes a sexual deviant at age 95?! Coincidentally the same year that all women are accusing someone for harassment? I'm sorry, but gimme a break."
0,,,,,2018-01-09 23:59:19 Black Panther fans hearing the news about Stan Lee being accused of sexual harassment a month before the movie comes out. https://t.co/yHh02jJ6ks
0,,,,,"2018-01-09 23:59:19 Oye eso de presunción de inocencia dónde queda ?  Alguien famoso o no(más si lo es)y todo el mundo al cuello como si hubiese matado a su madre delante de sus ojos ,hoy es Stan Lee q si es culpable que la justicia caiga sobre el pero de momento es inocente  vamos a ser razonables"
0,,,,,"2018-01-09 23:59:19 Stan Lee até vc, mas gente. Embora eu esteja aprendendo a n criar expectativas nas pessoas, ainda é bem decepcionante"
0,,,,,2018-01-09 23:59:18 @The777Cheshire don’t hate me but who’s Stan lee
0,,,,,2018-01-09 23:59:17 I'm not buying these allegations for a second.  https://t.co/WoixKlu6JV
0,,,,,2018-01-09 23:59:16 Why is Stan Lee trending?
0,,,,,
0,,,,,*clicks link* https://t.co/AvMWNMfMXj
0,,,,,2018-01-09 23:59:16 El icono de Marvel Stan Lee fue acusado de manosear a sus enfermeras y exigirles actos sexuales
0,,,,,https://t.co/HBc2uIlkjU https://t.co/sjpDhE8u3g
